academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,LOPEN,OPEN,LADIES,STATE,I,,4615,,89.12,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,9,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,EWS,EWS,SPECIAL,STATE,I,,20639,,80.24,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,9,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110137210,Electronics and Telecommunication Engg,Un-Aided,,STATE,GST,ST,GENERAL,STATE,VII,,6286,,87.88,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,9,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,LSC,SC,LADIES,STATE,I,,34009,,74.97,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,10,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,EWS,EWS,SPECIAL,STATE,I,,35716,,73.79,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,10,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01101,"Shri Sant Gajanan Maharaj College of Engineering,Shegaon",0110161210,Mechanical Engineering,Un-Aided,,STATE,LST,ST,LADIES,STATE,II,,45814,,69.10,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,10,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,4296,,89.37,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,10,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,GOBC,OBC,GENERAL,STATE,I,,9571,,85.82,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,10,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110519110,Civil Engineering,Un-Aided Autonomous,,STATE,GSEBC,SEBC,GENERAL,STATE,I,,24704,,78.47,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,10,pdfplumber_text,false,false,
2025-26,DSE,2,MH,01105,"Prof. Ram Meghe Institute of Technology & Research, Amravati",0110524210,Computer Science and Engineering,Un-Aided Autonomous,,STATE,GOPEN,OPEN,GENERAL,STATE,I,,5331,,88.57,DSE_CAP_ROUND_II_CUTOFF_2025_26.pdf,11,pdfplumber_text,false,false,
