academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,30138,,91.0820780,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,52317,,84.3296195,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,131215,,53.6060165,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LNT2S,NT2,LADIES,STATE,I,,42345,,87.4115391,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LNT3S,NT3,LADIES,STATE,I,,55987,,83.1060395,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LOBCS,OBC,LADIES,STATE,I,,31139,,90.8833776,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LSEBCS,SEBC,LADIES,STATE,I,,73653,,77.1618860,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,TFWS,TFWS,SPECIAL,STATE,I,,32739,,90.4110066,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,EWS,EWS,SPECIAL,STATE,I,,35637,,89.5128900,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,DEFOBCS,OBC,SPECIAL,STATE,I-Non,,33792,,90.0449693,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,PWDOPENS,OPEN,SPECIAL,STATE,I-Non,,32967,,90.3099038,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,PWDOBCS,OBC,SPECIAL,STATE,I-Non,,32100,,90.6221224,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,LSTS,ST,LADIES,STATE,VII,,33987,,90.0175917,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303525450F,Computer Science and Technology,University Managed (Un-Aided),,STATE,ORPHAN,ORPHAN,SPECIAL,STATE,VII,,34237,,89.9712654,FE_2025_CAP2_MH.pdf,266,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LOPENS,OPEN,LADIES,STATE,I,,62418,,81.1295102,FE_2025_CAP2_MH.pdf,267,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LSCS,SC,LADIES,STATE,I,,97898,,68.3753318,FE_2025_CAP2_MH.pdf,267,pdfplumber_table_review,true,false,
2025-26,FE,2,MH,03035,"Usha Mittal Institute of Technology SNDT Women's University, Mumbai",0303537050F,Electronics and Communication Engineering,University Managed (Un-Aided),,STATE,LVJS,VJ,LADIES,STATE,I,,188782,,15.8201150,FE_2025_CAP2_MH.pdf,267,pdfplumber_table_review,true,false,
