academic_year,admission_route,cap_round,quota,institute_code,college_name,branch_code,branch_name,college_status,university,section,seat_type,category,gender,university_type,stage,opening_rank,closing_rank,opening_score,closing_score,source_file,source_page,extraction_method,verified,needs_review,review_reason
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GOPENH,OPEN,GENERAL,HOME,I-Non,,93902,,69.8498837,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,HOME,GSCH,SC,GENERAL,HOME,I-Non,,108792,,63.5767823,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER,GOPENO,OPEN,GENERAL,OTHER,I,,61363,,81.3270637,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER,GSCO,SC,GENERAL,OTHER,I,,105291,,65.5190641,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER,GNT2O,NT2,GENERAL,OTHER,I,,111322,,62.8632493,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER,GSEBCO,SEBC,GENERAL,OTHER,I,,90944,,71.0971787,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,OTHER,GOPENO,OPEN,GENERAL,OTHER,II,,159287,,37.6293706,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN;DUPLICATE_UNIQUE_KEY
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,TFWS,TFWS,SPECIAL,STATE,I,,95093,,69.3295893,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,false,
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101219110,Civil Engineering,Government,Sant Gadge Baba Amravati University,STATE,EWS,EWS,SPECIAL,STATE,I,,190882,,13.9047479,FE_2025_CAP3_MH.pdf,5,pdfplumber_text,false,false,
2025-26,FE,3,MH,01012,"Government College of Engineering,Yavatmal",0101224510,Computer Engineering,Government,Sant Gadge Baba Amravati University,HOME,GOPENH,OPEN,GENERAL,HOME,I,,47359,,85.9011570,FE_2025_CAP3_MH.pdf,6,pdfplumber_text,false,true,COLUMN_ALIGNMENT_UNCERTAIN
