academic_year,admission_route,institute_code,college_name,college_status,college_type,autonomous,cap_seats,branch_code,branch_name,sanctioned_intake,maharashtra_seats,minority_seats,all_india_seats,institute_seats,orphan_seats,ews_seats,tfws_choice_code,tfws_seats,source_file,source_page,needs_review,review_reason
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,144,411524210,Computer Science and Engineering,180,44,92,8,36,0,0,411524211T,9,FE_2023_SeatMatrix.pdf,105,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411524610,Information Technology,60,14,31,3,12,0,0,411524611T,3,FE_2023_SeatMatrix.pdf,106,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,411529310,Electrical Engineering,30,13,15,2,0,0,0,411529311T,2,FE_2023_SeatMatrix.pdf,107,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,120,411537010,Electronics and Communication Engineering,120,50,61,9,0,0,0,411537011T,6,FE_2023_SeatMatrix.pdf,108,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,411546110,Bio Medical Engineering,30,13,15,2,0,0,0,411546111T,2,FE_2023_SeatMatrix.pdf,109,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,411561210,Mechanical Engineering,60,25,31,4,0,0,0,411561211T,3,FE_2023_SeatMatrix.pdf,110,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,120,411590010,Electronics and Computer Science,120,50,61,9,0,0,0,411590011T,6,FE_2023_SeatMatrix.pdf,111,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411591010,Computer Science and Engineering(Cyber Security),60,14,31,3,12,0,0,411591011T,3,FE_2023_SeatMatrix.pdf,112,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,144,411591110,Computer Science and Engineering(Artificial,180,44,92,8,36,0,0,411591111T,9,FE_2023_SeatMatrix.pdf,113,false,
2023-24,FE,4115,"Shri Ramdeobaba College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,144,411591210,Computer Science and Engineering(Data Science),180,44,92,8,36,0,0,411591211T,9,FE_2023_SeatMatrix.pdf,114,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,411619110,Civil Engineering,60,25,31,4,0,0,0,411619111T,3,FE_2023_SeatMatrix.pdf,115,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,144,411624210,Computer Science and Engineering,180,44,92,8,36,0,0,411624211T,9,FE_2023_SeatMatrix.pdf,116,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,144,411624610,Information Technology,180,44,92,8,36,0,0,411624611T,9,FE_2023_SeatMatrix.pdf,117,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411626010,Computer Science and Engineering (Cyber Security),60,14,31,3,12,0,0,411626011T,3,FE_2023_SeatMatrix.pdf,118,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411626710,Computer Science and Engineering (IoT),60,14,31,3,12,0,0,411626711T,3,FE_2023_SeatMatrix.pdf,119,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,411629310,Electrical Engineering,60,25,31,4,0,0,0,411629311T,3,FE_2023_SeatMatrix.pdf,120,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411637210,Electronics and Telecommunication Engg,60,14,31,3,12,0,0,411637211T,3,FE_2023_SeatMatrix.pdf,121,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,411637610,Electronics Engineering,60,25,31,4,0,0,0,411637611T,3,FE_2023_SeatMatrix.pdf,122,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,411661210,Mechanical Engineering,60,25,31,4,0,0,0,411661211T,3,FE_2023_SeatMatrix.pdf,123,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,411691110,Computer Science and Engineering(Artificial,120,30,61,5,24,0,0,411691111T,6,FE_2023_SeatMatrix.pdf,124,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411691310,Computer Science and Engineering (Artificial,60,14,31,3,12,0,0,411691311T,3,FE_2023_SeatMatrix.pdf,125,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,411691710,Data Science,60,14,31,3,12,0,0,411691711T,3,FE_2023_SeatMatrix.pdf,126,false,
2023-24,FE,4116,"Ankush Shikshan Sanstha's G.H.Raisoni College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,411699710,Artificial Intelligence,120,30,61,5,24,0,0,411699711T,6,FE_2023_SeatMatrix.pdf,127,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,57,412300210,Aeronautical Engineering,60,22,31,4,3,0,0,412300211T,3,FE_2023_SeatMatrix.pdf,128,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,54,412308210,Bio Technology,60,20,31,3,6,0,0,412308211T,3,FE_2023_SeatMatrix.pdf,129,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,120,412319110,Civil Engineering,120,50,61,9,0,0,0,412319111T,6,FE_2023_SeatMatrix.pdf,130,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,412324210,Computer Science and Engineering,120,30,61,5,24,0,0,412324211T,6,FE_2023_SeatMatrix.pdf,131,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,412324610,Information Technology,120,30,61,5,24,0,0,412324611T,6,FE_2023_SeatMatrix.pdf,132,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,412325110,Computer Technology,120,30,61,5,24,0,0,412325111T,6,FE_2023_SeatMatrix.pdf,133,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,54,412326510,Industrial IoT,60,20,31,3,6,0,0,412326511T,3,FE_2023_SeatMatrix.pdf,134,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,412326610,Robotics and Artificial Intelligence,60,14,31,3,12,0,0,412326611T,3,FE_2023_SeatMatrix.pdf,135,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,114,412329310,Electrical Engineering,120,45,61,8,6,0,0,412329311T,6,FE_2023_SeatMatrix.pdf,136,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,412335610,Electrical Engg[Electronics and Power],60,25,31,4,0,0,0,412335611T,3,FE_2023_SeatMatrix.pdf,137,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,108,412337010,Electronics and Communication Engineering,120,40,61,7,12,0,0,412337011T,6,FE_2023_SeatMatrix.pdf,138,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,108,412337210,Electronics and Telecommunication Engg,120,40,61,7,12,0,0,412337211T,6,FE_2023_SeatMatrix.pdf,139,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,57,412350710,Chemical Engineering,60,22,31,4,3,0,0,412350711T,3,FE_2023_SeatMatrix.pdf,140,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,120,412361210,Mechanical Engineering,120,50,61,9,0,0,0,412361211T,6,FE_2023_SeatMatrix.pdf,141,false,
2023-24,FE,4123,"Lokmanya Tilak Jankalyan Shikshan Sanstha, Priyadarshani College of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,412399510,Artificial Intelligence and Data Science,120,30,61,5,24,0,0,412399511T,6,FE_2023_SeatMatrix.pdf,142,false,
2023-24,FE,4136,"Lokmanya Tilak Jankalyan Shikshan Sastha, Priyadarshini J. L. College Of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,413619110,Civil Engineering,60,25,31,4,0,0,0,413619111T,3,FE_2023_SeatMatrix.pdf,143,false,
2023-24,FE,4136,"Lokmanya Tilak Jankalyan Shikshan Sastha, Priyadarshini J. L. College Of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,413624210,Computer Science and Engineering,120,30,61,5,24,0,0,413624211T,6,FE_2023_SeatMatrix.pdf,144,false,
2023-24,FE,4136,"Lokmanya Tilak Jankalyan Shikshan Sastha, Priyadarshini J. L. College Of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,413629310,Electrical Engineering,60,25,31,4,0,0,0,413629311T,3,FE_2023_SeatMatrix.pdf,145,false,
2023-24,FE,4136,"Lokmanya Tilak Jankalyan Shikshan Sastha, Priyadarshini J. L. College Of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,51,413637210,Electronics and Telecommunication Engg,60,17,31,3,9,0,0,413637211T,3,FE_2023_SeatMatrix.pdf,146,false,
2023-24,FE,4136,"Lokmanya Tilak Jankalyan Shikshan Sastha, Priyadarshini J. L. College Of Engineering, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,413699710,Artificial Intelligence,60,14,31,3,12,0,0,413699711T,3,FE_2023_SeatMatrix.pdf,147,false,
2023-24,FE,4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,144,413724210,Computer Science and Engineering,180,44,92,8,36,0,0,413724211T,9,FE_2023_SeatMatrix.pdf,148,false,
2023-24,FE,4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,413729310,Electrical Engineering,30,13,15,2,0,0,0,413729311T,2,FE_2023_SeatMatrix.pdf,149,false,
2023-24,FE,4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,57,413737210,Electronics and Telecommunication Engg,60,22,31,4,3,0,0,413737211T,3,FE_2023_SeatMatrix.pdf,150,false,
2023-24,FE,4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,413761210,Mechanical Engineering,30,13,15,2,0,0,0,413761211T,2,FE_2023_SeatMatrix.pdf,151,false,
2023-24,FE,4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,413791110,Computer Science and Engineering(Artificial,60,14,31,3,12,0,0,413791111T,3,FE_2023_SeatMatrix.pdf,152,false,
2023-24,FE,4137,"Sir Shantilal Badjate Charitable Trust's S. B. Jain Institute of technology, Management & Research, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,48,413791210,Computer Science and Engineering(Data Science),60,14,31,3,12,0,0,413791211T,3,FE_2023_SeatMatrix.pdf,153,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,413819110,Civil Engineering,30,13,15,2,0,0,0,413819111T,2,FE_2023_SeatMatrix.pdf,154,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,96,413824210,Computer Science and Engineering,120,30,61,5,24,0,0,413824211T,6,FE_2023_SeatMatrix.pdf,155,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,90,413824610,Information Technology,90,37,46,7,0,0,0,413824611T,5,FE_2023_SeatMatrix.pdf,156,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,413829310,Electrical Engineering,30,13,15,2,0,0,0,413829311T,2,FE_2023_SeatMatrix.pdf,157,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,413837210,Electronics and Telecommunication Engg,60,25,31,4,0,0,0,413837211T,3,FE_2023_SeatMatrix.pdf,158,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,30,413861210,Mechanical Engineering,30,13,15,2,0,0,0,413861211T,2,FE_2023_SeatMatrix.pdf,159,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,413891210,Computer Science and Engineering(Data Science),60,25,31,4,0,0,0,413891211T,3,FE_2023_SeatMatrix.pdf,160,false,
2023-24,FE,4138,"Jaidev Education Society, J D College of Engineering and Management, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,60,413899710,Artificial Intelligence,60,25,31,4,0,0,0,413899711T,3,FE_2023_SeatMatrix.pdf,161,false,
2023-24,FE,4139,"Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Sindhi,Un-Aided  Linguistic Minority - Sindhi,true,150,413924210,Computer Science and Engineering,150,62,77,11,0,0,0,413924211T,8,FE_2023_SeatMatrix.pdf,162,false,
2023-24,FE,4139,"Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Sindhi,Un-Aided  Linguistic Minority - Sindhi,true,30,413929310,Electrical Engineering,30,13,15,2,0,0,0,413929311T,2,FE_2023_SeatMatrix.pdf,163,false,
2023-24,FE,4139,"Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Sindhi,Un-Aided  Linguistic Minority - Sindhi,true,30,413937210,Electronics and Telecommunication Engg,30,13,15,2,0,0,0,413937211T,2,FE_2023_SeatMatrix.pdf,164,false,
2023-24,FE,4139,"Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Sindhi,Un-Aided  Linguistic Minority - Sindhi,true,30,413961210,Mechanical Engineering,30,13,15,2,0,0,0,413961211T,2,FE_2023_SeatMatrix.pdf,165,false,
2023-24,FE,4139,"Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Sindhi,Un-Aided  Linguistic Minority - Sindhi,true,120,413991110,Computer Science and Engineering(Artificial,120,50,61,9,0,0,0,413991111T,6,FE_2023_SeatMatrix.pdf,166,false,
2023-24,FE,4139,"Samridhi Sarwajanik Charitable Trust, Jhulelal Institute of Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Sindhi,Un-Aided  Linguistic Minority - Sindhi,true,60,413992810,Electronics and Communication(Advanced,60,25,31,4,0,0,0,413992811T,3,FE_2023_SeatMatrix.pdf,167,false,
2023-24,FE,4142,"Ankush Shikshan Sanstha's G. H. Raisoni Institute of Engineering & Technology, Nagpur",Un-Aided Autonomous Linguistic Minority - Hindi,Un-Aided  Linguistic Minority - Hindi,true,57,414219110,Civil Engineering,60,22,31,4,3,0,0,414219111T,3,FE_2023_SeatMatrix.pdf,168,false,
